3881,551.84,NULL,"Feb16,2024"
3882,552.54,NULL,"Feb22,2024"
3883,563.5,NULL,"Feb17,2024"
3884,563.65,NULL,"Jan26,2024"
3885,571.75,NULL,"Jan26,2024"
3886,571.96,NULL,"Jan26,2024"
3887,576.18,NULL,"Feb17,2024"
3888,581.93,NULL,"Jan26,2024"
3889,587.77,NULL,"Feb17,2024"
3890,593.5,NULL,"Feb17,2024"
3891,595.01,NULL,"Jan20,2024"
3892,652.08,NULL,"Feb17,2024"
3893,657.52,NULL,"Jan20,2024"
3894,677.72,NULL,"Feb17,2024"
3895,678.1,NULL,"Jan26,2024"
3896,924.34,NULL,"Feb9,2024"
3897,924.39,NULL,"Feb22,2024"
3898,942.32,NULL,"Jan26,2024"
3899,948.46,NULL,"Feb22,2024"
3900,1012.55,NULL,"Feb22,2024"
3901,1024.87,NULL,"Jan26,2024"
3902,1048.74,NULL,"Feb9,2024"
3903,1168.46,NULL,"Jan26,2024"
3904,1173.07,NULL,"Feb9,2024"
3905,7.92,NULL,"Mar8,2024"
3906,7.96,NULL,"Feb22,2024"
3907,7.96,NULL,"Feb16,2024"
3908,8.0,NULL,"Feb16,2024"
3909,8.01,NULL,"Feb3,2024"
3910,8.04,NULL,"Feb22,2024"
3911,8.06,NULL,"Mar2,2024"
3912,8.07,NULL,"Feb22,2024"
3913,8.09,NULL,"Jan20,2024"
3914,8.09,NULL,"Feb3,2024"
3915,8.11,NULL,"Feb16,2024"
3916,8.12,NULL,"Mar8,2024"
3917,8.13,NULL,"Feb16,2024"
3918,8.16,NULL,"Feb16,2024"
3919,8.16,NULL,"Feb3,2024"
3920,8.17,NULL,"Feb16,2024"
3921,8.18,NULL,"Mar8,2024"
3922,8.18,NULL,"Feb22,2024"
3923,8.19,NULL,"Jan26,2024"
3924,8.21,NULL,"Jan20,2024"
3925,8.21,NULL,"Mar2,2024"
3926,8.22,NULL,"Jan26,2024"
3927,8.22,NULL,"Jan20,2024"
3928,8.23,NULL,"Feb22,2024"
3929,8.24,NULL,"Mar2,2024"
3930,8.25,NULL,"Jan20,2024"
3931,8.26,NULL,"Jan20,2024"
3932,8.26,NULL,"Feb22,2024"
3933,8.27,NULL,"Feb16,2024"
3934,8.29,NULL,"Mar2,2024"
3935,8.36,NULL,"Feb3,2024"
3936,8.36,NULL,"Jan20,2024"
3937,8.37,NULL,"Feb22,2024"
3938,8.38,NULL,"Feb22,2024"
3939,8.38,NULL,"Feb3,2024"
3940,8.38,NULL,"Jan26,2024"
3941,8.39,NULL,"Mar2,2024"
3942,8.4,NULL,"Feb9,2024"
3943,8.42,NULL,"Jan20,2024"
3944,8.44,NULL,"Feb16,2024"
3945,8.57,NULL,"Jan26,2024"
3946,8.63,NULL,"Feb9,2024"
3947,8.67,NULL,"Jan20,2024"
3948,8.68,NULL,"Feb22,2024"
3949,8.71,NULL,"Feb22,2024"
3950,8.72,NULL,"Jan26,2024"
3951,8.76,NULL,"Feb9,2024"
3952,8.81,NULL,"Feb17,2024"
3953,8.81,NULL,"Jan26,2024"
3954,8.83,NULL,"Feb17,2024"
3955,8.84,NULL,"Jan26,2024"
3956,8.86,NULL,"Feb22,2024"
3957,8.86,NULL,"Jan20,2024"
3958,8.87,NULL,"Jan26,2024"
3959,8.87,NULL,"Feb3,2024"
3960,8.9,NULL,"Jan20,2024"
3961,8.94,NULL,"Jan20,2024"
3962,8.94,NULL,"Feb9,2024"
3963,9.0,NULL,"Jan20,2024"
3964,9.05,NULL,"Feb22,2024"
3965,9.06,NULL,"Jan26,2024"
3966,9.09,NULL,"Feb3,2024"
3967,9.12,NULL,"Jan20,2024"
3968,9.15,NULL,"Feb17,2024"
3969,9.29,NULL,"Feb22,2024"
3970,9.59,NULL,"Jan26,2024"
3971,9.62,NULL,"Feb17,2024"
3972,9.63,NULL,"Feb22,2024"
3973,9.7,NULL,"Feb22,2024"
3974,9.75,NULL,"Jan20,2024"
3975,9.78,NULL,"Feb9,2024"
3976,9.93,NULL,"Jan26,2024"
3977,10.26,NULL,"Feb9,2024"
3978,10.86,NULL,"Feb9,2024"
3979,10.91,NULL,"Jan26,2024"
3980,10.97,NULL,"Jan26,2024"
3981,11.0,NULL,"Feb9,2024"
3982,11.61,NULL,"Jan26,2024"
3983,88.8,NULL,"Feb22,2024"
3984,90.2,NULL,"Feb17,2024"
3985,193.17,NULL,"Mar8,2024"
3986,193.56,NULL,"Mar8,2024"
3987,195.48,NULL,"Feb3,2024"
3988,202.97,NULL,"Feb22,2024"
3989,204.02,NULL,"Jan20,2024"
3990,205.11,NULL,"Jan26,2024"
3991,207.23,NULL,"Jan20,2024"
3992,207.77,NULL,"Feb3,2024"
3993,211.42,NULL,"Jan26,2024"
3994,211.75,NULL,"Feb9,2024"
3995,218.9,NULL,"Jan26,2024"
3996,639.31,NULL,"Feb22,2024"
3997,1.82,NULL,"Feb22,2024"
3998,1.78,NULL,"Feb17,2024"
3999,1.77,NULL,"Feb22,2024"
4000,1.75,NULL,"Jan26,2024"
4001,1.73,NULL,"Feb17,2024"
4002,1.73,NULL,"Feb17,2024"
4003,1.72,NULL,"Feb22,2024"
4004,1.72,NULL,"Feb9,2024"
4005,1.7,NULL,"Jan26,2024"
4006,1.69,NULL,"Feb22,2024"
4007,1.68,NULL,"Feb17,2024"
4008,1.68,NULL,"Feb17,2024"
4009,1.67,NULL,"Feb9,2024"
4010,1.67,NULL,"Feb9,2024"
4011,1.66,NULL,"Feb22,2024"
4012,1.63,NULL,"Feb22,2024"
4013,1.63,NULL,"Feb17,2024"
4014,1.63,NULL,"Feb22,2024"
4015,1.62,NULL,"Feb9,2024"
4016,1.62,NULL,"Jan26,2024"
4017,1.62,NULL,"Feb9,2024"
4018,1.62,NULL,"Feb9,2024"
4019,1.6,NULL,"Feb22,2024"
4020,1.6,NULL,"Feb22,2024"
4021,1.59,NULL,"Jan26,2024"
4022,1.59,NULL,"Jan26,2024"
4023,1.58,NULL,"Feb17,2024"
4024,1.57,NULL,"Feb22,2024"
4025,1.57,NULL,"Feb9,2024"
4026,1.57,NULL,"Feb9,2024"
4027,1.57,NULL,"Feb22,2024"
4028,1.56,NULL,"Jan26,2024"
4029,1.54,NULL,"Feb22,2024"
4030,1.54,NULL,"Feb22,2024"
4031,1.53,NULL,"Jan26,2024"
4032,1.52,NULL,"Feb9,2024"
4033,1.52,NULL,"Feb9,2024"
4034,1.51,NULL,"Feb22,2024"
4035,1.5,NULL,"Jan26,2024"
4036,1.5,NULL,"Jan26,2024"
4037,1.48,NULL,"Feb22,2024"
4038,1.47,NULL,"Feb9,2024"
4039,1.47,NULL,"Feb9,2024"
4040,1.44,NULL,"Jan26,2024"
4041,1.44,NULL,"Jan26,2024"
4042,1.42,NULL,"Feb9,2024"
4043,1.42,NULL,"Feb9,2024"
4044,1.41,NULL,"Jan26,2024"
4045,4.58,NULL,"Mar2,2024"
4046,4.55,NULL,"Feb22,2024"
4047,4.55,NULL,"Jan26,2024"
4048,4.52,NULL,"Feb3,2024"
4049,4.51,NULL,"Feb16,2024"
4050,4.47,NULL,"Feb9,2024"
4051,4.45,NULL,"Jan26,2024"
4052,4.45,NULL,"Feb22,2024"
4053,4.43,NULL,"Mar2,2024"
4054,4.37,NULL,"Feb3,2024"
4055,4.36,NULL,"Feb16,2024"
4056,4.35,NULL,"Jan26,2024"
4057,4.35,NULL,"Feb22,2024"
4058,4.32,NULL,"Feb9,2024"
4059,4.28,NULL,"Mar2,2024"
4060,4.25,NULL,"Jan20,2024"
4061,4.22,NULL,"Feb3,2024"
4062,4.21,NULL,"Feb16,2024"
4063,4.2,NULL,"Jan26,2024"
4064,4.2,NULL,"Feb22,2024"
4065,4.17,NULL,"Feb9,2024"
4066,4.1,NULL,"Jan20,2024"
4067,4.07,NULL,"Feb3,2024"
4068,4.06,NULL,"Feb16,2024"
4069,4.05,NULL,"Feb22,2024"
4070,4.05,NULL,"Jan26,2024"
4071,4.05,NULL,"Jan26,2024"
4072,4.02,NULL,"Feb9,2024"
4073,3.95,NULL,"Jan20,2024"
4074,3.95,NULL,"Jan20,2024"
4075,3.91,NULL,"Feb16,2024"
4076,3.9,NULL,"Jan26,2024"
4077,3.9,NULL,"Feb22,2024"
4078,3.87,NULL,"Feb3,2024"
4079,3.8,NULL,"Jan20,2024"
4080,3.72,NULL,"Feb9,2024"
4081,3.36,NULL,"Feb17,2024"
4082,3.21,NULL,"Feb17,2024"
4083,3.2,NULL,"Jan20,2024"
4084,3.06,NULL,"Feb17,2024"
4085,3.06,NULL,"Feb17,2024"
4086,3.05,NULL,"Jan26,2024"
4087,3.05,NULL,"Jan20,2024"
4088,3.05,NULL,"Jan26,2024"
4089,3.0,NULL,"Feb22,2024"
4090,2.95,NULL,"Jan26,2024"
4091,2.95,NULL,"Jan26,2024"
4092,2.91,NULL,"Feb17,2024"
4093,2.91,NULL,"Feb17,2024"
4094,2.91,NULL,"Feb17,2024"
4095,2.9,NULL,"Jan20,2024"
4096,2.9,NULL,"Jan20,2024"
4097,2.9,NULL,"Feb22,2024"
4098,2.85,NULL,"Jan26,2024"
4099,2.8,NULL,"Feb22,2024"
4100,2.8,NULL,"Feb22,2024"
4101,2.76,NULL,"Feb17,2024"
4102,2.76,NULL,"Feb17,2024"
4103,2.76,NULL,"Feb17,2024"
4104,2.75,NULL,"Jan26,2024"
4105,2.75,NULL,"Jan20,2024"
4106,2.75,NULL,"Jan26,2024"
4107,2.7,NULL,"Feb22,2024"
4108,2.7,NULL,"Feb22,2024"
4109,2.65,NULL,"Jan26,2024"
4110,2.65,NULL,"Jan26,2024"
4111,2.61,NULL,"Feb17,2024"
4112,2.61,NULL,"Feb17,2024"
4113,2.61,NULL,"Feb17,2024"
4114,2.6,NULL,"Feb22,2024"
4115,2.55,NULL,"Jan26,2024"
4116,2.55,NULL,"Jan26,2024"
4117,2.5,NULL,"Feb22,2024"
4118,2.45,NULL,"Jan26,2024"
4119,2.45,NULL,"Jan26,2024"
4120,2.4,NULL,"Feb22,2024"
4121,2.31,NULL,"Feb17,2024"
4122,2.31,NULL,"Feb17,2024"
4123,2.31,NULL,"Feb17,2024"
4124,2.3,NULL,"Feb22,2024"
4125,6.31,NULL,"Feb22,2024"
4126,6.29,NULL,"Jan20,2024"
4127,6.29,NULL,"Feb22,2024"
4128,6.26,NULL,"Jan20,2024"
4129,6.24,NULL,"Jan20,2024"
4130,6.23,NULL,"Jan20,2024"
4131,6.2,NULL,"Feb22,2024"
4132,6.18,NULL,"Feb22,2024"
4133,6.13,NULL,"Feb22,2024"
4134,6.11,NULL,"Feb16,2024"
4135,6.08,NULL,"Jan20,2024"
4136,6.04,NULL,"Feb22,2024"
4137,5.98,NULL,"Feb16,2024"
4138,5.97,NULL,"Jan20,2024"
4139,5.96,NULL,"Feb16,2024"
4140,5.84,NULL,"Jan20,2024"
4141,5.8,NULL,"Feb9,2024"
4142,5.68,NULL,"Feb16,2024"
4143,5.62,NULL,"Jan26,2024"
4144,5.61,NULL,"Jan26,2024"
4145,5.61,NULL,"Feb3,2024"
4146,5.6,NULL,"Jan26,2024"
4147,5.57,NULL,"Jan20,2024"
4148,5.53,NULL,"Feb16,2024"
4149,5.52,NULL,"Jan26,2024"
4150,5.45,NULL,"Feb9,2024"
4151,5.44,NULL,"Jan26,2024"
4152,5.42,NULL,"Feb17,2024"
4153,5.39,NULL,"Feb3,2024"
4154,5.38,NULL,"Feb22,2024"
4155,5.31,NULL,"Feb22,2024"
4156,5.3,NULL,"Jan20,2024"
4157,5.27,NULL,"Jan20,2024"
4158,5.27,NULL,"Jan26,2024"
4159,5.27,NULL,"Jan26,2024"
4160,5.26,NULL,"Feb22,2024"
4161,5.26,NULL,"Jan20,2024"
4162,5.24,NULL,"Feb22,2024"
4163,5.21,NULL,"Feb17,2024"
4164,5.21,NULL,"Jan26,2024"
4165,5.14,NULL,"Jan20,2024"
4166,5.13,NULL,"Feb17,2024"
4167,5.12,NULL,"Jan20,2024"
4168,5.12,NULL,"Feb9,2024"
4169,5.09,NULL,"Jan20,2024"
4170,5.08,NULL,"Jan20,2024"
4171,5.06,NULL,"Feb9,2024"
4172,5.05,NULL,"Jan20,2024"
4173,4.98,NULL,"Jan20,2024"
4174,4.97,NULL,"Feb9,2024"
4175,4.96,NULL,"Jan26,2024"
4176,4.96,NULL,"Feb17,2024"
4177,4.95,NULL,"Feb9,2024"
4178,4.92,NULL,"Feb9,2024"
4179,4.9,NULL,"Feb9,2024"
4180,4.86,NULL,"Jan20,2024"
4181,4.84,NULL,"Jan26,2024"
4182,4.79,NULL,"Jan26,2024"
4183,4.77,NULL,"Feb17,2024"
4184,4.73,NULL,"Feb16,2024"
4185,4.67,NULL,"Jan26,2024"
4186,13.35,NULL,"Feb22,2024"
4187,13.19,NULL,"Feb22,2024"
4188,13.15,NULL,"Feb3,2024"
4189,13.05,NULL,"Feb22,2024"
4190,12.84,NULL,"Feb3,2024"
4191,12.77,NULL,"Feb3,2024"
4192,12.72,NULL,"Jan20,2024"
4193,12.69,NULL,"Feb3,2024"
4194,12.68,NULL,"Jan20,2024"
4195,12.61,NULL,"Jan20,2024"
4196,12.58,NULL,"Jan20,2024"
4197,12.56,NULL,"Feb9,2024"
4198,12.53,NULL,"Feb22,2024"
4199,12.44,NULL,"Feb9,2024"
4200,12.4,NULL,"Feb22,2024"
4201,12.39,NULL,"Feb3,2024"
4202,12.28,NULL,"Jan20,2024"
4203,12.27,NULL,"Feb22,2024"
4204,11.86,NULL,"Feb9,2024"
4205,11.86,NULL,"Jan20,2024"
4206,10.7,NULL,"Feb17,2024"
4207,10.48,NULL,"Feb17,2024"
4208,10.41,NULL,"Feb17,2024"
4209,10.26,NULL,"Feb17,2024"
4210,15.13,NULL,"Feb9,2024"
4211,15.07,NULL,"Jan26,2024"
4212,15.05,NULL,"Feb9,2024"
4213,14.97,NULL,"Jan20,2024"
4214,14.91,NULL,"Feb3,2024"
4215,14.91,NULL,"Jan20,2024"
4216,14.9,NULL,"Feb9,2024"
4217,14.89,NULL,"Feb3,2024"
4218,14.87,NULL,"Feb22,2024"
4219,14.85,NULL,"Feb17,2024"
4220,14.84,NULL,"Feb17,2024"
4221,14.81,NULL,"Feb3,2024"
4222,14.77,NULL,"Feb9,2024"
4223,14.73,NULL,"Feb22,2024"
4224,14.66,NULL,"Feb22,2024"
4225,14.66,NULL,"Feb3,2024"
4226,14.63,NULL,"Jan20,2024"
4227,14.55,NULL,"Feb22,2024"
4228,14.53,NULL,"Jan20,2024"
4229,14.51,NULL,"Feb3,2024"
4230,14.46,NULL,"Feb17,2024"
4231,14.4,NULL,"Feb9,2024"
4232,14.33,NULL,"Feb22,2024"
4233,14.31,NULL,"Feb17,2024"
4234,14.29,NULL,"Feb9,2024"
4235,14.27,NULL,"Jan20,2024"
4236,14.27,NULL,"Jan26,2024"
4237,14.22,NULL,"Jan26,2024"
4238,14.14,NULL,"Feb3,2024"
4239,14.14,NULL,"Feb17,2024"
4240,14.13,NULL,"Feb9,2024"
4241,14.06,NULL,"Feb22,2024"
4242,14.02,NULL,"Feb9,2024"
4243,13.98,NULL,"Jan20,2024"
4244,13.97,NULL,"Jan26,2024"
4245,13.93,NULL,"Feb9,2024"
4246,13.8,NULL,"Feb17,2024"
4247,13.75,NULL,"Feb17,2024"
4248,13.69,NULL,"Jan20,2024"
4249,13.64,NULL,"Feb22,2024"
4250,13.6,NULL,"Jan26,2024"
4251,13.57,NULL,"Feb17,2024"
4252,13.5,NULL,"Jan26,2024"
4253,13.47,NULL,"Feb17,2024"
4254,13.43,NULL,"Feb17,2024"
4255,13.42,NULL,"Jan20,2024"
4256,13.37,NULL,"Jan26,2024"
4257,13.35,NULL,"Feb17,2024"
4258,13.31,NULL,"Feb3,2024"
4259,13.17,NULL,"Jan20,2024"
4260,13.11,NULL,"Feb17,2024"
4261,13.0,NULL,"Feb17,2024"
4262,13.0,NULL,"Jan20,2024"
4263,12.93,NULL,"Jan26,2024"
4264,12.77,NULL,"Jan20,2024"
4265,12.65,NULL,"Jan26,2024"
4266,12.63,NULL,"Feb9,2024"
4267,12.6,NULL,"Jan20,2024"
4268,12.57,NULL,"Feb17,2024"
4269,12.51,NULL,"Feb17,2024"
4270,12.49,NULL,"Jan20,2024"
4271,12.44,NULL,"Jan26,2024"
4272,12.4,NULL,"Feb22,2024"
4273,12.36,NULL,"Jan20,2024"
4274,12.3,NULL,"Jan20,2024"
4275,12.3,NULL,"Feb3,2024"
4276,12.18,NULL,"Feb17,2024"
4277,12.16,NULL,"Jan26,2024"
4278,12.14,NULL,"Jan20,2024"
4279,12.03,NULL,"Jan20,2024"
4280,12.0,NULL,"Feb3,2024"
4281,12.0,NULL,"Feb22,2024"
4282,11.87,NULL,"Jan20,2024"
4283,11.8,NULL,"Jan26,2024"
4284,11.58,NULL,"Feb17,2024"
4285,11.57,NULL,"Jan20,2024"
4286,11.35,NULL,"Feb22,2024"
4287,11.17,NULL,"Feb3,2024"
4288,11.14,NULL,"Feb22,2024"
4289,11.08,NULL,"Jan26,2024"
4290,11.0,NULL,"Jan26,2024"
4291,10.86,NULL,"Feb17,2024"
4292,10.84,NULL,"Feb17,2024"
4293,10.83,NULL,"Feb3,2024"
4294,10.82,NULL,"Jan20,2024"
4295,10.74,NULL,"Jan20,2024"
4296,10.64,NULL,"Jan26,2024"
4297,10.61,NULL,"Jan20,2024"
4298,10.34,NULL,"Feb17,2024"
4299,10.32,NULL,"Jan20,2024"
4300,10.27,NULL,"Jan20,2024"
4301,10.23,NULL,"Feb22,2024"
4302,10.18,NULL,"Jan20,2024"
4303,10.16,NULL,"Jan20,2024"
4304,10.14,NULL,"Jan26,2024"
4305,10.14,NULL,"Jan26,2024"
4306,10.08,NULL,"Jan26,2024"
4307,10.01,NULL,"Jan20,2024"
4308,9.94,NULL,"Jan26,2024"
4309,9.89,NULL,"Jan20,2024"
4310,9.87,NULL,"Jan20,2024"
4311,9.83,NULL,"Feb17,2024"
4312,9.82,NULL,"Feb17,2024"
4313,9.81,NULL,"Feb22,2024"
4314,9.78,NULL,"Feb17,2024"
4315,9.73,NULL,"Feb17,2024"
4316,9.73,NULL,"Feb3,2024"
4317,9.7,NULL,"Jan20,2024"
4318,9.61,NULL,"Feb3,2024"
4319,9.61,NULL,"Feb22,2024"
4320,9.55,NULL,"Feb17,2024"
4321,9.51,NULL,"Feb9,2024"
4322,9.41,NULL,"Jan26,2024"
4323,9.38,NULL,"Jan20,2024"
4324,9.36,NULL,"Feb9,2024"
4325,9.23,NULL,"Feb3,2024"
4326,9.06,NULL,"Jan20,2024"
4327,8.96,NULL,"Feb17,2024"
4328,8.87,NULL,"Jan26,2024"
4329,8.82,NULL,"Jan26,2024"
4330,8.79,NULL,"Jan20,2024"
4331,8.74,NULL,"Jan26,2024"
4332,8.25,NULL,"Feb17,2024"
4333,8.19,NULL,"Jan26,2024"
4334,7.53,NULL,"Jan26,2024"
4335,17.41,NULL,"Feb22,2024"
4336,17.11,NULL,"Feb17,2024"
4337,16.73,NULL,"Feb17,2024"
4338,16.63,NULL,"Feb9,2024"
4339,16.6,NULL,"Feb17,2024"
4340,16.57,NULL,"Feb9,2024"
4341,16.55,NULL,"Feb17,2024"
4342,16.39,NULL,"Feb3,2024"
4343,16.33,NULL,"Jan26,2024"
4344,16.22,NULL,"Jan20,2024"
4345,16.2,NULL,"Feb22,2024"
4346,16.07,NULL,"Jan26,2024"
4347,16.07,NULL,"Jan20,2024"
4348,16.06,NULL,"Feb9,2024"
4349,15.93,NULL,"Feb22,2024"
4350,15.91,NULL,"Jan26,2024"
4351,15.88,NULL,"Mar2,2024"
4352,15.85,NULL,"Feb22,2024"
4353,15.78,NULL,"Feb22,2024"
4354,15.71,NULL,"Feb3,2024"
4355,15.7,NULL,"Feb9,2024"
4356,15.69,NULL,"Jan26,2024"
4357,15.68,NULL,"Jan20,2024"
4358,15.64,NULL,"Feb9,2024"
4359,15.61,NULL,"Feb9,2024"
4360,15.49,NULL,"Jan20,2024"
4361,15.48,NULL,"Jan20,2024"
4362,15.46,NULL,"Jan26,2024"
4363,15.28,NULL,"Jan20,2024"
4364,15.27,NULL,"Feb3,2024"
4365,15.25,NULL,"Feb17,2024"
4366,15.2,NULL,"Feb22,2024"
4367,15.01,NULL,"Jan26,2024"
4368,14.78,NULL,"Jan20,2024"
4369,14.73,NULL,"Feb17,2024"
4370,14.57,NULL,"Feb22,2024"
4371,14.48,NULL,"Jan26,2024"
4372,14.48,NULL,"Feb9,2024"
4373,14.47,NULL,"Jan26,2024"
4374,14.44,NULL,"Feb9,2024"
4375,14.29,NULL,"Jan26,2024"
4376,14.18,NULL,"Feb22,2024"
4377,14.15,NULL,"Feb17,2024"
4378,14.12,NULL,"Feb22,2024"
4379,13.91,NULL,"Feb9,2024"
4380,13.84,NULL,"Feb17,2024"
4381,13.8,NULL,"Feb17,2024"
4382,13.52,NULL,"Feb9,2024"
4383,13.44,NULL,"Feb22,2024"
4384,13.4,NULL,"Feb9,2024"
4385,12.92,NULL,"Jan20,2024"
4386,11.88,NULL,"Jan20,2024"
4387,11.71,NULL,"Jan20,2024"
4388,11.6,NULL,"Jan20,2024"
4389,11.52,NULL,"Jan20,2024"
4390,11.33,NULL,"Feb3,2024"
4391,11.22,NULL,"Feb17,2024"
4392,11.06,NULL,"Feb3,2024"
4393,11.04,NULL,"Feb17,2024"
4394,10.96,NULL,"Jan20,2024"
4395,10.82,NULL,"Feb17,2024"
4396,10.74,NULL,"Feb3,2024"
4397,10.65,NULL,"Jan20,2024"
4398,10.64,NULL,"Jan26,2024"
4399,10.57,NULL,"Jan26,2024"
4400,10.4,NULL,"Feb9,2024"
4401,10.35,NULL,"Jan20,2024"
4402,10.21,NULL,"Jan20,2024"
4403,10.2,NULL,"Feb3,2024"
4404,10.17,NULL,"Feb9,2024"
4405,10.17,NULL,"Jan26,2024"
4406,8.65,NULL,"Jan20,2024"
4407,3957,NULL,"Feb22,2024"
4408,3781,NULL,"Jan26,2024"
4409,3748,NULL,"Jan26,2024"
4410,3643,NULL,"Feb22,2024"
4411,2902,NULL,"Jan26,2024"
4412,2702,NULL,"Jan26,2024"
4413,2688,NULL,"Jan26,2024"
4414,10.59,+0.0,"May12,2023"
4415,10.72,+0.0,"May12,2023"
4416,10.72,0.9,"May18,2023"
4417,10.76,1.3,"May12,2023"
4418,10.77,1.0,"May18,2023"
4419,10.78,-1.7,"Apr26,2023"
4420,10.86,0.6,"May18,2023"
4421,10.91,0.9,"May18,2023"
4422,11.05,0.5,"Apr15,2023"
4423,11.11,1.5,"Apr27,2023"
4424,11.13,1.3,"May12,2023"
4425,11.17,1.1,"May4,2023"
4426,11.26,0.8,"Apr7,2023"
4427,11.28,1.5,"Apr27,2023"
4428,11.28,0.4,"May18,2023"
4429,11.34,0.5,"Apr15,2023"
4430,11.37,0.8,"May12,2023"
4431,11.43,0.5,"Apr15,2023"
4432,11.5,1.5,"Apr27,2023"
4433,11.62,1.3,"Apr26,2023"
4434,11.62,-0.9,"Apr15,2023"
4435,11.84,1.1,"May4,2023"
4436,11.9,-1.0,"May4,2023"
4437,11.97,-1.0,"May4,2023"
4438,12.06,1.6,"Apr22,2023"
4439,12.96,-2.0,"May4,2023"
4440,13.03,1.6,"Apr27,2023"
4441,14.03,0.5,"Apr15,2023"
4442,21.35,+0.0,"May18,2023"
4443,21.83,-0.7,"Apr22,2023"
4444,21.94,0.5,"May12,2023"
4445,22.38,-0.7,"Apr22,2023"
4446,22.68,-0.9,"Apr15,2023"
4447,22.68,+0.0,"Apr15,2023"
4448,22.95,-0.9,"Apr27,2023"
4449,23.14,0.4,"Apr7,2023"
4450,23.15,-0.7,"Apr22,2023"
4451,23.15,1.5,"Apr7,2023"
4452,23.17,-1.4,"Apr27,2023"
4453,23.22,-2.7,"May5,2023"
4454,23.33,+0.0,"Apr15,2023"
4455,23.4,-0.7,"Apr22,2023"
4456,23.54,1.4,"Apr26,2023"
4457,23.75,-1.4,"Apr27,2023"
4458,23.77,-4.1,"May5,2023"
4459,23.88,-0.7,"May5,2023"
4460,23.94,-0.9,"Apr15,2023"
4461,24.02,-0.9,"Apr15,2023"
4462,24.23,-4.1,"May5,2023"
4463,25.16,-2.3,"Apr27,2023"
4464,25.25,-0.7,"May5,2023"
4465,25.43,0.6,"Apr22,2023"
4466,25.75,-0.4,"Apr15,2023"
4467,25.92,0.7,"Apr7,2023"
4468,46.76,NULL,"May12,2023"
4469,46.97,NULL,"May5,2023"
4470,47.0,NULL,"Apr7,2023"
4471,47.09,NULL,"May25,2023"
4472,47.63,NULL,"May12,2023"
4473,47.72,NULL,"Apr26,2023"
4474,48.23,NULL,"May5,2023"
4475,48.69,NULL,"May5,2023"
4476,48.7,NULL,"May12,2023"
4477,49.05,NULL,"May12,2023"
4478,49.86,NULL,"Apr7,2023"
4479,50.5,NULL,"May12,2023"
4480,51.07,NULL,"May4,2023"
4481,51.24,NULL,"May18,2023"
4482,51.4,NULL,"May5,2023"
4483,51.66,NULL,"Apr7,2023"
4484,51.79,NULL,"May4,2023"
4485,51.82,NULL,"Apr7,2023"
4486,52.07,NULL,"May5,2023"
4487,52.26,NULL,"May5,2023"
4488,52.4,NULL,"Apr22,2023"
4489,52.7,NULL,"Apr22,2023"
4490,52.71,NULL,"May5,2023"
4491,53.11,NULL,"Apr22,2023"
4492,53.19,NULL,"Apr15,2023"
4493,53.43,NULL,"Apr22,2023"
4494,54.58,NULL,"May4,2023"
4495,55.01,NULL,"May5,2023"
4496,55.77,NULL,"Apr15,2023"
4497,55.88,NULL,"May4,2023"
4498,56.38,NULL,"Apr15,2023"
4499,56.42,NULL,"Apr15,2023"
4500,56.46,NULL,"Apr15,2023"
4501,57.13,NULL,"Apr22,2023"
4502,57.64,NULL,"Apr7,2023"
4503,58.12,NULL,"Apr27,2023"
4504,58.3,NULL,"May4,2023"
4505,118.8,NULL,"Apr27,2023"
4506,118.84,NULL,"Apr27,2023"
4507,119.05,NULL,"Apr27,2023"
4508,119.42,NULL,"Apr15,2023"
4509,121.28,NULL,"Apr15,2023"
4510,122.02,NULL,"Apr15,2023"
4511,122.34,NULL,"Apr15,2023"
4512,122.93,NULL,"Apr22,2023"
4513,123.02,NULL,"Apr7,2023"
4514,123.35,NULL,"May5,2023"
4515,124.38,NULL,"Apr27,2023"
4516,124.86,NULL,"Apr15,2023"
4517,124.95,NULL,"Apr7,2023"
4518,125.33,NULL,"Apr22,2023"
4519,125.47,NULL,"Apr22,2023"
4520,125.53,NULL,"May5,2023"
4521,126.37,NULL,"Apr15,2023"
4522,129.49,NULL,"Apr15,2023"
4523,133.9,NULL,"Apr27,2023"
4524,135.79,NULL,"Apr27,2023"
4525,138.12,NULL,"Apr22,2023"
4526,143.47,NULL,"Apr7,2023"
4527,243.65,NULL,"May12,2023"
4528,247.79,NULL,"May5,2023"
4529,249.01,NULL,"Apr27,2023"
4530,250.12,NULL,"Apr7,2023"
4531,250.77,NULL,"May5,2023"
4532,252.6,NULL,"Apr15,2023"
4533,253.84,NULL,"Apr7,2023"
4534,254.39,NULL,"Apr7,2023"
4535,255.24,NULL,"Apr22,2023"
4536,256.0,NULL,"Apr15,2023"
4537,256.85,NULL,"Apr22,2023"
4538,258.47,NULL,"Apr22,2023"
4539,259.93,NULL,"Apr22,2023"
4540,261.91,NULL,"Apr15,2023"
4541,265.3,NULL,"Apr7,2023"
4542,265.87,NULL,"Apr27,2023"
4543,267.99,NULL,"Apr7,2023"
4544,275.4,NULL,"Apr22,2023"
4545,275.81,NULL,"May5,2023"
4546,279.52,NULL,"May4,2023"
4547,280.42,NULL,"Apr7,2023"
4548,283.59,NULL,"Apr22,2023"
4549,284.16,NULL,"Apr7,2023"
4550,287.3,NULL,"Apr7,2023"
